id,ev_id,o_id,ev_type,time,latitude,longitude,depth,mag_type,mag,mag_plot_size,method_id,evaluation_mode,author,rms,az_gap,num_phase
4450,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijstgantn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181500.183348.5482403,None,2024-04-29T18:14:48.700719Z,46.51058518,8.476719625,-1414.985699,MwA,-3.580613833,1.910338647,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000149391,269.6177175,8
4451,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijstkojna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181511.180267.5483341,None,2024-04-29T18:15:00.957983Z,46.51059323,8.476192788,-1391.675682,MwA,-4.525287902,0.64383314,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.00011239,89.61782623,7
4452,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijstlkbtn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181513.407051.5483558,None,2024-04-29T18:15:03.207362Z,46.51047659,8.475942838,-1385.332068,MwA,-4.508978577,0.65603648,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000111048,76.46662714,9
4453,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijstlvmtn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181515.141966.5483783,None,2024-04-29T18:15:04.402509Z,46.51060349,8.476498755,-1387.424652,MwA,-3.422069807,2.292885536,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000177204,229.7569425,16
4454,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijstmlpgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181516.225452.5483951,None,2024-04-29T18:15:06.069887Z,46.51052307,8.475795278,-1389.771904,MwA,-4.335581286,0.800989153,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000171022,282.1306431,6
4455,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijstotdaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181522.409971.5484325,None,2024-04-29T18:15:12.260155Z,46.51053175,8.476016617,-1366.787275,MwA,-4.178296501,0.959995125,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,6.67E-05,106.6631437,8
4456,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijstquwaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240516141113.510066.20672,induced or triggered event,2024-04-29T18:15:17.863233Z,46.51059185,8.476208983,-1367.949388,MwA,-3.849693442,1.401427248,smi:org.gfz-potsdam.de/geofon/StdLoc_OctTree+LeastSquares,manual,mesimeri,7.56E-05,164.8717924,8
4457,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijstslaaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240516153335.361897.23031,induced or triggered event,2024-04-29T18:15:22.239074Z,46.51051242,8.476324919,-1395.465024,MwA,-4.338094997,0.798674429,smi:org.gfz-potsdam.de/geofon/StdLoc_OctTree+LeastSquares,manual,mesimeri,5.07E-05,261.6668478,5
4458,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijsttmwaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181535.510397.5485562,not existing,2024-04-29T18:15:25.130652Z,46.51097563,8.475852417,-1393.753252,MwA,-3.977917419,1.209089831,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000204916,310.2935117,5
4459,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijstyhwna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181548.269871.5486357,None,2024-04-29T18:15:38.130180Z,46.510471,8.476056439,-1403.962109,MwA,-4.548708079,0.626705114,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,5.76E-05,104.7239615,7
4460,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijstyyyna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181550.167969.5486500,None,2024-04-29T18:15:39.906105Z,46.51052238,8.47600129,-1367.839616,MwA,-4.111600011,1.036614484,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,4.44E-05,110.4185392,8
4461,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijstzlatn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181553.22625.5486680,None,2024-04-29T18:15:41.163764Z,46.51048074,8.476036189,-1396.62337,MwA,-3.790627826,1.500041814,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000121426,69.12504716,14
4462,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijsubegna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181556.100231.5486963,None,2024-04-29T18:15:45.873991Z,46.51058528,8.476229572,-1397.07927,MwA,-4.356591639,0.781846432,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.00015318,79.299343,11
4463,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijsubkhna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181556.787198.5487172,None,2024-04-29T18:15:46.501167Z,46.51056501,8.476198977,-1395.922675,MwA,-3.521937045,2.043848759,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000117572,94.60553084,19
4464,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijsubqzaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181557.357939.5487321,None,2024-04-29T18:15:47.195591Z,46.51058427,8.476261912,-1398.309315,MwA,-3.977401883,1.209807679,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000129528,105.4357833,15
4465,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijsueapgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181604.558451.5487675,None,2024-04-29T18:15:53.597962Z,46.51053295,8.476039762,-1389.988492,MwA,-4.469229933,0.686755762,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,7.52E-05,142.5673418,6
4466,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijsueodaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181605.314916.5487794,None,2024-04-29T18:15:55.004906Z,46.51052438,8.476012251,-1368.276707,MwA,-4.2613549,0.872448556,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,3.41E-05,273.351567,5
4467,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijsuiyuna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181618.359523.5488387,None,2024-04-29T18:16:06.930841Z,46.51047886,8.476023819,-1395.363383,MwA,-4.538658564,0.633998158,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,9.01E-05,110.4039008,6
4468,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijsumxxgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181628.951766.5488891,None,2024-04-29T18:16:17.653520Z,46.5104802,8.476011821,-1389.369473,MwA,-4.476405541,0.681105689,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,7.76E-05,145.0294736,7
4469,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijsuohgna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181631.547685.5489195,None,2024-04-29T18:16:21.336509Z,46.51059207,8.476532502,-1389.162261,MwA,-3.791319817,1.49884723,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000227877,238.5939308,13
4470,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijsuoozgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181632.277588.5489326,None,2024-04-29T18:16:22.133996Z,46.51051723,8.476066483,-1394.868239,MwA,-4.121018878,1.025434298,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000152728,79.08845251,11
4471,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijsupukaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181635.745454.5489692,None,2024-04-29T18:16:25.406304Z,46.51052787,8.476148143,-1400.683505,MwA,-2.977699112,3.824438858,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000129733,67.90735402,22
4472,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijsuqpegn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181637.779955.5489922,None,2024-04-29T18:16:27.566020Z,46.51052924,8.476141452,-1400.270268,MwA,-3.920034144,1.292409692,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,9.29E-05,99.65156559,17
4473,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijsurktna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181640.057367.5490065,None,2024-04-29T18:16:29.806902Z,46.51057322,8.476215915,-1395.361226,MwA,-4.550408339,0.625479541,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,6.01E-05,89.9628113,7
4474,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijsurwvaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181641.292546.5490296,None,2024-04-29T18:16:31.057468Z,46.5108226,8.476834026,-1387.007352,MwA,-3.660384114,1.742710393,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000261224,324.6604548,9
4475,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijsutglaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181645.035491.5490594,None,2024-04-29T18:16:34.771520Z,46.51073181,8.476444871,-1363.644568,MwA,-3.985117915,1.199108056,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000274889,290.079059,7
4476,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijsuxzqaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181657.838347.5491494,None,2024-04-29T18:16:47.583586Z,46.51057359,8.476241494,-1397.964215,MwA,-4.050718737,1.111879978,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000152652,90.26675809,14
4477,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijsuyooaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181700.876027.5491703,None,2024-04-29T18:16:49.126441Z,46.51060328,8.476534781,-1386.818723,MwA,-3.753554297,1.565453348,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000232427,261.7501347,13
4478,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijsuyvntn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240516154242.499508.23284,induced or triggered event,2024-04-29T18:16:49.867545Z,46.51060764,8.476327484,-1391.445748,MwA,-4.330207448,0.805960122,smi:org.gfz-potsdam.de/geofon/StdLoc_OctTree+LeastSquares,manual,mesimeri,0.000156305,209.4246072,6
4479,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijsuzjjaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181701.827167.5492116,None,2024-04-29T18:16:51.290725Z,46.51044633,8.476692626,-1377.623712,MwA,-3.624484693,1.816247091,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000237984,263.1273723,8
4480,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijsvfzatn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181719.443266.5493233,None,2024-04-29T18:17:09.147489Z,46.51053979,8.47608147,-1391.6144,MwA,-3.705031158,1.655395229,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000120519,77.74310896,15
4481,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijsvgkena,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181721.993335.5493352,None,2024-04-29T18:17:10.308371Z,46.5104458,8.475987286,-1396.304165,MwA,-3.702372211,1.660470532,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000167465,60.68449893,13
4482,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijsvgpbna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181722.28754.5493417,not existing,2024-04-29T18:17:10.814587Z,46.5102949,8.476696068,-1392.480305,MwA,-3.726937008,1.614168152,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000324222,318.2835795,5
4483,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijsvgtjna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181722.615853.5493536,None,2024-04-29T18:17:11.265765Z,46.51102173,8.476007889,-1431.485645,MwA,-4.263971273,0.869824511,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000291546,283.7534389,6
4484,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijsvhcotn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181722.804506.5493646,not existing,2024-04-29T18:17:12.219803Z,46.51094749,8.476431942,-1405.877363,MwA,-3.793383319,1.495290653,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.00024125,321.8247595,5
4485,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijsviylgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181727.446709.5493967,None,2024-04-29T18:17:17.204045Z,46.51057276,8.476121883,-1394.680378,MwA,-4.173897195,0.964869727,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000137022,93.12295986,12
4486,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijsvjkzaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181728.741797.5494117,None,2024-04-29T18:17:18.500933Z,46.51057716,8.476196786,-1393.792815,MwA,-4.43113546,0.71754567,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,4.02E-05,88.58697704,6
4487,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijsvjohtn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181729.038531.5494203,None,2024-04-29T18:17:18.854156Z,46.51058984,8.476265738,-1398.505593,MwA,-4.368097362,0.771558033,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.00012116,115.8768191,7
4488,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijsvkuptn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181732.924533.5494504,None,2024-04-29T18:17:22.223180Z,46.5105828,8.476196011,-1391.133023,MwA,-4.187466507,0.949913423,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000115451,82.49176302,12
4489,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijsvlgqtn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181733.712475.5494587,None,2024-04-29T18:17:23.466425Z,46.51057884,8.476176185,-1391.089006,MwA,-4.453261289,0.699498252,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000150145,87.13404243,7
4490,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijsvmgbna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181736.3346.5494876,None,2024-04-29T18:17:26.110707Z,46.51058133,8.476196813,-1391.155701,MwA,-3.754553361,1.563653775,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000118795,82.22709469,15
4491,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijsvmtign,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181737.754729.5495088,None,2024-04-29T18:17:27.481767Z,46.51054422,8.476144047,-1377.247971,MwA,-4.221037309,0.913899887,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000138362,143.1146988,12
4492,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijsvneqaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181738.843914.5495160,None,2024-04-29T18:17:28.656955Z,46.51053586,8.476111265,-1398.964015,MwA,-4.498462231,0.664027648,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,6.08E-06,157.0635423,6
4493,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijsvpwnna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181746.5484.5495594,None,2024-04-29T18:17:35.926309Z,46.5104822,8.475942707,-1380.956598,MwA,-4.099522049,1.05112957,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.00018083,71.87279513,11
4494,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijsvqlrtn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181747.778192.5495706,None,2024-04-29T18:17:37.503081Z,46.51048461,8.475983322,-1396.091626,MwA,-4.554558498,0.622498099,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,4.34E-05,100.1717202,7
4495,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijsvshwgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181753.902712.5496049,not existing,2024-04-29T18:17:42.513638Z,46.51032616,8.476951671,-1416.422731,MwA,-3.340837187,2.517669303,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000119761,312.964687,5
4496,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijsvwguna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181803.322434.5496613,None,2024-04-29T18:17:53.218961Z,46.51051397,8.476096375,-1399.599435,MwA,-4.518389559,0.648966828,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,3.80E-05,105.2590874,6
4497,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijsvxnsgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181806.932385.5496856,None,2024-04-29T18:17:56.648846Z,46.51058296,8.476231304,-1394.865454,MwA,-4.289397531,0.844731156,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,7.03E-05,89.0898658,9
4498,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijsvznfgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181812.261128.5497200,None,2024-04-29T18:18:01.997472Z,46.51050693,8.476205572,-1393.81855,MwA,-4.386350869,0.75551283,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000296943,194.1489204,5
4499,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijswaucaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181815.579942.5497458,None,2024-04-29T18:18:05.424343Z,46.51060257,8.476231461,-1393.491378,MwA,-4.385474572,0.756275432,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000141667,100.4984651,9
4500,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijswcqvtn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181820.66397.5497966,None,2024-04-29T18:18:10.487567Z,46.5105087,8.47601147,-1371.235436,MwA,-4.082491682,1.07194237,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,6.54E-05,95.26869661,11
4501,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijswdgfgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181822.356687.5498258,None,2024-04-29T18:18:12.083696Z,46.51045035,8.476670623,-1428.443917,MwA,-3.308115354,2.614325152,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000249781,269.3957049,9
4502,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijswebzna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181824.618876.5498662,None,2024-04-29T18:18:14.350290Z,46.51054338,8.476049443,-1386.245676,MwA,-4.159983673,0.980449979,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,5.00E-05,106.3607273,9
4503,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijswfeitn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181827.642151.5499038,None,2024-04-29T18:18:17.304122Z,46.51078494,8.476056676,-1425.584513,MwA,-3.444692023,2.233938777,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000271125,275.2244244,6
4504,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijswgyrna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181832.346613.5499448,not existing,2024-04-29T18:18:22.118949Z,46.51108084,8.475996238,-1383.581002,MwA,-3.685178264,1.69366747,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000236588,320.0206089,5
4505,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijswgzfaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181832.41387.5499540,None,2024-04-29T18:18:22.174151Z,46.51041013,8.475912502,-1394.642117,MwA,-4.251208512,0.882699788,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000103953,111.645113,10
4506,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijswhdxtn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181832.96775.5499716,None,2024-04-29T18:18:22.664046Z,46.51074812,8.476673547,-1387.449283,MwA,-3.21052646,2.925189785,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000215688,275.5594388,18
4507,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijswhlttn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181834.129993.5499818,None,2024-04-29T18:18:23.479842Z,46.51052175,8.476009191,-1368.30804,MwA,-4.149660826,0.992171768,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,4.75E-05,105.4117062,9
4508,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijswhlxtn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240516151834.430189.22431,induced or triggered event,2024-04-29T18:18:23.500944Z,46.51051276,8.476367093,-1397.731408,MwA,-4.199422067,0.936928058,smi:org.gfz-potsdam.de/geofon/StdLoc_OctTree+LeastSquares,manual,mesimeri,0.000123876,269.2622863,6
4509,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijswkbsna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181840.845342.5500436,None,2024-04-29T18:18:30.546382Z,46.51045872,8.476065292,-1405.342212,MwA,-3.702415563,1.660387659,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000117134,77.09777084,16
4510,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijswmqngn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181847.658322.5500847,None,2024-04-29T18:18:37.493749Z,46.5104924,8.475945172,-1382.467067,MwA,-4.522499881,0.645903054,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000174987,115.1011296,7
4511,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijswnubgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181851.164809.5501077,None,2024-04-29T18:18:40.565743Z,46.51049252,8.475979335,-1382.810386,MwA,-4.573206964,0.609275614,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,4.39E-05,136.7899415,6
4512,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijswopwtn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181852.995756.5501248,None,2024-04-29T18:18:42.834997Z,46.51053738,8.476147662,-1400.313627,MwA,-4.528383062,0.641542965,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,7.40E-05,98.13401538,7
4513,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijswpzbaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181856.701838.5501493,None,2024-04-29T18:18:46.492338Z,46.51050516,8.47598209,-1387.125927,MwA,-4.449912352,0.702200448,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,6.27E-05,107.5783124,6
4514,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijswupfgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181909.143746.5502285,None,2024-04-29T18:18:58.989893Z,46.51049752,8.475988124,-1384.957785,MwA,-4.539075512,0.633693894,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000235078,95.2749976,7
4515,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ijswwgrgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240429181913.803087.5502635,None,2024-04-29T18:19:03.511019Z,46.5103741,8.475986242,-1398.595388,MwA,-4.12204555,1.024222951,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000120739,187.6588021,8
